390,88,69,734,931,1770,1587,2154,1157,1576,1985,1081,673,802,428,779,21,23,267,20,21,20,20,20,1894,1749,809,1649,1860,979,1526,402,-1486,2009,-13704,-900,-9502,-2286
104,37,42,251,153,1004,1204,1621,1147,1281,1616,1318,1090,1178,444,957,21,21,23,21,20,20,20,22,1786,1727,903,1623,1953,1122,1788,360,-1739,2504,-12873,709,-13176,-2921
32,43,40,27,26,792,1365,480,456,673,652,645,1312,1648,65,1453,25,25,27,27,21,22,22,23,1248,1049,438,772,1792,278,1186,467,-2200,3623,-16732,210,-17359,-3405
43,69,32,31,28,1015,1642,182,175,266,31,33,1155,328,40,518,29,30,103,31,24,27,28,29,543,262,31,52,856,37,40,61,-1926,2120,-12187,742,-17667,-3152
40,51,46,33,32,718,1449,85,45,61,29,31,379,34,28,44,31,33,928,31,29,30,30,31,105,115,29,32,245,33,29,35,12102,4008,-17063,4430,-7841,-2
39,50,32,31,32,711,1400,82,50,82,29,32,396,34,29,47,32,32,826,31,30,30,30,33,138,119,29,31,204,34,30,35,11013,3062,-7551,5859,-484,4915
38,48,37,33,32,665,1334,71,52,70,34,32,389,34,29,48,31,32,494,32,30,30,30,31,151,124,39,31,65,34,29,35,9228,3445,-6960,6457,1969,7130
39,53,38,32,32,649,1309,67,56,91,33,32,321,33,28,52,31,32,291,32,31,30,29,31,155,152,36,32,40,32,29,35,4903,4345,-8457,6583,6499,10791
38,54,36,31,32,662,1295,60,56,115,33,32,292,34,29,56,32,32,32,32,30,30,31,31,151,146,34,32,41,33,30,34,725,6121,-10302,7277,9255,12759
38,49,32,32,32,604,1266,44,56,105,31,31,316,35,30,61,31,31,31,32,30,29,27,31,119,126,32,32,42,33,30,35,-981,7321,-10707,7717,9851,13192
37,48,32,31,32,582,1240,43,53,71,31,31,337,35,30,62,31,31,31,31,31,29,27,31,124,133,32,31,42,34,30,36,-3394,10264,-10714,7608,9394,14414
37,50,31,32,32,564,1208,45,52,73,31,31,329,33,30,53,31,31,31,32,30,29,28,31,148,135,32,31,44,33,32,36,-6126,10448,-8672,6509,7284,17374
39,49,31,31,33,557,1191,46,52,66,31,32,251,33,29,55,31,30,31,32,31,30,27,31,155,151,31,32,45,33,31,36,-8181,9053,-6301,5968,5174,18554
40,59,33,31,34,556,1191,65,77,116,42,33,277,35,40,47,31,29,31,31,30,29,27,31,287,455,43,266,131,33,73,36,-12380,13702,-8349,-1781,-1809,18806
33,40,63,29,102,1103,1353,192,79,280,844,33,227,41,33,61,38,33,985,30,31,28,29,31,1129,1993,142,768,853,130,369,46,-12926,5919,-5821,1127,-3013,20964
34,39,114,45,540,2194,1957,1408,510,909,1313,37,219,83,26,200,30,26,975,27,26,23,23,25,1824,2039,350,1401,1547,243,774,130,-17463,10109,-2994,1069,-2359,17924
809,173,177,1710,1317,2518,2217,2215,707,1224,1275,196,182,345,23,316,29,427,1182,23,29,21,21,277,1353,1513,604,796,1296,281,989,101,101,15567,-4651,119,-467,7603
1724,790,1083,1891,1625,1925,1985,1496,665,914,825,248,155,426,32,260,45,1046,1328,627,119,1035,640,1685,1109,1011,481,694,1292,192,907,82,-609,2685,-7985,-5,150,1693
1610,801,1094,1701,1545,1765,1825,1464,749,905,835,311,161,495,37,361,62,1026,1289,719,200,1105,796,1637,1199,1059,517,809,1398,234,953,95,-831,1305,-8413,41,-68,-43
1556,805,1091,1642,1612,1783,1822,1509,801,944,866,350,165,553,44,398,63,1008,1261,741,140,1003,783,1574,1212,1029,522,828,1394,272,967,93,-783,1449,-8191,-80,-222,-34
1553,818,1102,1626,1636,1776,1833,1525,813,956,868,350,167,557,47,400,63,1012,1257,791,140,997,792,1571,1204,1003,518,803,1359,267,946,86,-803,1405,-8203,-27,-175,-54
1558,826,1105,1661,1702,1830,1862,1562,823,972,880,359,166,577,48,392,59,1005,1240,740,91,894,747,1535,1202,984,520,791,1324,281,950,81,-765,1412,-8252,11,-257,-55
1541,807,1057,1771,1767,1948,1914,1631,841,1001,930,395,172,632,54,418,29,963,1188,495,34,664,620,1418,1239,1018,562,866,1325,328,1003,80,-808,1392,-8196,32,-269,-85
1496,780,977,1806,1774,2050,1958,1712,855,1038,1008,437,185,695,60,468,27,890,1118,325,32,416,491,1259,1282,1086,623,952,1332,396,1079,89,-804,1405,-8205,62,-288,-72
1445,748,928,1784,1782,2048,1991,1761,897,1060,1045,474,199,733,66,507,26,852,1075,228,31,322,384,1170,1303,1127,680,1048,1329,456,1139,93,-840,1377,-8221,80,-299,-14
1410,738,897,1741,1810,2058,2014,1808,929,1079,1090,494,220,767,74,540,25,815,1034,190,30,209,309,1080,1329,1153,716,1130,1309,520,1182,99,-841,1426,-8246,77,-316,-26
1385,722,870,1714,1834,2062,2024,1841,945,1102,1111,509,238,792,84,551,25,784,1000,163,30,158,252,1043,1337,1184,746,1174,1276,542,1217,96,-825,1415,-8172,92,-282,-15
1366,695,831,1716,1843,2067,2036,1860,957,1116,1136,524,234,816,88,571,24,757,983,104,29,118,193,996,1347,1223,776,1215,1272,552,1257,95,-342,1069,-9246,794,-106,501
1312,654,731,1711,1839,2109,2066,1978,982,1155,1203,531,235,832,93,607,24,668,941,30,28,29,76,775,1375,1302,836,1273,1280,579,1319,95,-938,1074,-8355,298,-357,427
1158,491,515,1628,1806,2118,2059,2313,1033,1286,1373,488,221,798,83,644,23,467,853,21,25,20,20,246,1477,1484,902,1391,1298,602,1388,96,-952,1520,-8468,41,-578,483
627,224,228,1310,1754,2172,1933,2586,1176,1468,1649,461,188,621,61,437,23,161,669,21,23,20,20,21,1735,1734,917,1645,1283,590,1497,70,-1085,769,-8699,-875,-2233,936
254,116,127,502,1107,2083,1573,2431,1090,1352,1725,391,240,314,40,222,23,25,494,22,25,21,20,22,1956,1852,736,2015,1349,723,1698,43,-958,1183,-10324,-761,-4239,1043
67,45,109,110,123,1340,1358,1724,792,1106,1272,142,336,79,38,55,28,27,634,25,27,23,21,26,1821,1550,452,1913,1300,1112,1715,37,-765,122,-10321,1381,-8298,1160
34,50,115,28,33,850,1348,344,349,624,381,36,307,59,29,59,38,41,1141,29,30,26,26,31,1060,824,152,812,438,1038,1107,37,-521,-89,-9354,3462,-8002,3535
43,71,147,32,35,864,1566,139,60,251,27,32,174,35,36,45,31,31,1434,31,30,29,29,32,417,286,27,32,45,33,35,34,4379,2382,-7320,4717,-5892,5326
39,74,149,31,32,880,1544,110,56,201,27,32,137,33,29,44,33,33,1442,32,30,29,30,32,249,264,34,31,41,33,29,33,4637,3367,-5541,3725,-348,9150
40,66,139,32,33,813,1498,106,58,179,27,31,125,34,29,50,33,32,1430,31,31,29,30,32,271,267,31,31,43,32,29,33,2177,3869,-6366,2347,2891,9141
37,60,129,31,32,799,1461,88,53,188,30,31,126,34,29,56,34,34,1389,32,32,29,30,31,208,269,34,32,42,33,30,35,260,4511,-6530,1890,3793,9073
36,53,125,32,32,750,1458,101,52,144,31,32,200,33,29,57,35,35,1267,31,31,30,30,32,222,237,29,32,42,32,30,34,-2971,3400,-7762,608,4173,8383
39,63,127,31,33,826,1463,92,55,146,28,32,206,33,29,48,37,35,1256,31,31,29,30,32,216,181,41,31,43,32,30,34,-5504,2781,-7711,23,4139,7005
37,54,120,31,32,861,1486,110,78,175,41,32,171,35,32,55,37,35,1250,32,31,29,30,31,219,182,40,32,43,31,30,32,-5593,2346,-7137,-76,3474,6244
39,62,212,31,32,941,1662,133,60,195,27,31,120,32,27,46,44,37,1845,31,32,28,27,32,215,181,33,31,43,29,27,32,-25275,-13132,-10804,3475,-155,3210
833,395,595,829,683,2007,2230,347,249,646,478,33,311,32,28,42,57,1035,1837,34,41,252,67,2190,911,873,195,638,618,175,332,28,-413,1342,-7430,-320,-102,156
1519,562,978,1529,1128,1786,1751,592,336,644,639,35,228,128,25,158,40,1119,1494,580,59,1062,547,2325,1156,1244,431,835,1275,170,1004,45,-897,1380,-8186,86,138,22
1562,668,1094,1348,1194,1535,1481,716,442,649,659,51,227,279,24,259,164,1117,1426,1062,363,1374,825,2249,1195,1246,492,899,1252,205,1160,98,-811,1288,-8275,276,-88,26
1543,771,1144,1222,1161,1407,1375,844,493,662,653,62,227,400,23,359,334,1153,1392,1374,681,1498,1101,2153,1146,1161,551,863,1212,238,1111,100,-789,1281,-8293,233,-217,14
1492,813,1174,1217,1160,1366,1349,885,533,673,658,83,219,431,22,408,392,1156,1354,1431,776,1511,1187,2105,1153,1132,565,840,1194,259,1088,107,-750,1326,-8295,159,-213,-15
1498,817,1173,1234,1180,1389,1344,909,544,687,669,96,223,431,23,411,368,1147,1345,1409,749,1498,1189,2089,1163,1124,574,848,1215,258,1087,110,-769,1277,-8295,57,-205,-73
1536,825,1178,1271,1220,1422,1373,936,542,698,673,100,236,449,23,405,309,1143,1342,1360,634,1431,1155,2058,1165,1099,558,826,1222,252,1082,97,-748,1289,-8279,12,-238,-38
1551,780,1104,1418,1364,1578,1523,1022,583,747,748,103,270,492,23,381,105,1059,1301,885,162,1093,851,1898,1257,1157,557,990,1356,292,1148,92,-743,1311,-8286,-46,-282,-131
1272,549,760,1647,1252,2057,1832,1247,675,839,975,110,280,541,25,338,29,787,1189,24,36,146,152,1318,1457,1469,622,1266,1406,386,1329,99,-708,1328,-8581,-308,-742,-134
447,243,275,792,1053,2100,1734,1518,710,988,1220,68,241,212,23,218,31,248,1089,26,30,22,21,247,1747,1585,446,1463,1214,407,1258,54,-931,1830,-10658,-514,-1425,-163
227,169,177,270,243,1847,1771,939,396,1205,921,40,306,37,27,69,37,49,1207,31,33,25,23,29,1397,628,121,653,559,249,618,34,-1210,1325,-9680,-419,-5149,-792
50,61,157,32,34,1013,1763,142,67,324,27,32,203,36,30,59,31,31,1480,32,30,29,29,30,268,108,26,32,41,32,29,34,-5301,8401,-16001,-3170,-6693,-328
39,60,166,31,32,1156,1791,138,56,162,32,31,203,31,28,50,37,36,1535,32,31,28,29,31,185,116,39,31,39,30,27,33,-6768,-147,-12518,-630,-4232,894
41,57,180,32,33,1103,1809,144,71,180,36,32,187,34,30,55,39,35,1571,31,32,29,28,31,173,101,33,32,41,29,27,33,-3791,-441,-11089,915,-4133,-1941
42,55,176,31,32,1081,1785,139,66,127,29,32,204,32,27,54,39,35,1665,31,31,28,28,32,173,109,33,32,40,29,27,32,-1909,1826,-8049,2284,-3845,-4351
38,59,190,31,32,1057,1750,137,73,165,33,32,144,35,30,55,36,35,1731,32,32,29,29,32,171,101,31,31,38,30,28,33,-841,2535,-6502,2128,-3770,-3786
38,60,187,31,32,1119,1741,136,85,187,31,32,152,34,31,55,33,32,1795,32,31,28,29,32,182,120,28,32,40,29,27,32,578,1512,-3809,955,-3016,-1097
37,52,186,31,32,1176,1764,123,86,204,30,31,153,36,32,62,35,34,1832,32,31,28,28,32,199,121,29,31,41,29,27,32,1430,318,-1749,563,-1705,265
37,52,186,31,32,1187,1785,138,96,218,33,31,113,36,31,62,35,33,1836,31,31,28,28,32,221,139,30,32,40,29,27,33,1922,426,-952,620,-990,579
39,52,182,31,32,1213,1762,135,97,213,32,32,128,36,32,60,35,33,1849,32,31,28,28,31,225,137,29,32,38,28,27,33,2114,548,-461,183,1107,1498
38,51,182,32,33,1154,1736,130,97,209,33,31,142,36,32,62,37,34,1839,32,32,28,29,31,222,135,29,31,40,29,27,32,1542,604,-591,-116,2101,2485
38,53,183,31,32,1084,1694,128,91,214,33,31,164,38,32,58,35,35,1762,31,31,28,29,32,215,151,30,32,39,29,27,33,-170,748,-3951,-113,4110,4653
37,52,172,31,32,1077,1688,143,87,223,34,32,145,38,32,58,35,34,1652,32,31,29,28,32,208,132,31,32,40,29,28,35,-1546,1039,-8568,-75,5957,3849
38,53,159,32,32,1048,1631,144,92,209,34,31,140,37,32,55,35,33,1631,31,31,29,28,30,203,97,31,32,38,30,28,33,-3476,3161,-10271,277,6831,3120
39,56,161,32,33,997,1617,117,88,190,30,31,132,36,32,53,33,33,1595,31,31,29,29,32,202,114,28,31,38,30,28,33,-8943,5008,-11254,-598,5797,2935
34,56,168,30,521,1700,2014,259,84,860,532,35,163,39,32,62,45,32,992,30,33,25,27,31,880,822,152,447,71,51,73,35,-3566,12369,-11703,-2536,8144,2482
1637,620,965,1300,1174,1436,2010,189,112,496,406,27,210,27,27,37,93,1476,1819,632,307,1356,592,2700,604,597,184,342,269,61,232,27,-1021,-776,-6277,-2231,2609,535
1649,629,964,1493,1156,1696,1954,401,215,651,571,27,209,40,26,42,77,1266,1659,606,166,1172,586,2514,845,872,292,448,788,118,465,35,-791,1318,-8173,101,-28,-92
1707,667,1035,1518,1166,1777,1965,572,268,688,615,43,225,123,26,106,109,1189,1566,820,159,1132,662,2411,917,959,317,486,1025,146,521,36,-884,1342,-8175,21,-121,39
1791,786,1147,1388,1165,1612,1821,543,242,644,564,39,209,120,25,96,253,1312,1569,1325,533,1450,915,2539,833,832,315,389,876,114,521,33,-798,1343,-8273,71,-116,10
1789,845,1205,1266,1098,1490,1693,515,227,610,536,34,191,128,24,104,450,1350,1573,1635,825,1635,1066,2614,748,824,322,367,811,110,573,32,-789,1296,-8204,192,-180,-15
1695,873,1231,1209,1086,1405,1537,514,248,590,543,34,185,187,23,140,593,1333,1544,1752,1014,1715,1204,2633,814,874,357,388,785,118,683,32,-787,1320,-8206,224,-186,13
1643,888,1242,1194,1112,1357,1444,574,264,596,558,35,184,290,23,178,654,1317,1501,1801,1097,1716,1273,2577,863,909,418,436,800,130,798,41,-797,1306,-8235,310,-178,4
